10009377589,2772113,1.0,1300000
10009377589,5100462,1.0,1300000
10009377589,28718313,1.0,1300000
10009377589,518904648,1.0,1300000
10009377589,1786865,1.0,1300000
10009377589,1571835,1.0,1300000
10009377589,461544117,1.0,1300000
10009377589,29133008,1.0,1300000
10009377589,479223413,1.0,1300000
10009377589,29412405,1.0,1300000
10009377589,18513043,1.0,1300000
10009377589,431610014,1.0,1300000
10009377589,1830419924,1.0,1300000
10009377589,17793578,1.0,1300000
10009377589,2051548110,1.0,1300000
10009377589,1934649,1.0,1300000
10009377589,1955978156,1.0,1300000
10009377589,1420972635,1.0,1300000
10009377589,544199008,1.0,1300000
10009377589,1985237093,1.0,1300000
10009377589,1320329379,1.0,1300000
10009377589,1786869,1.0,1300000
10009377589,19827042,1.0,1300000
10009377589,1909814194,1.0,1300000
10009377589,37955047,1.0,1300000
10009377589,29758362,1.0,1300000
10009377589,1928397447,1.0,1300000
10009377589,1318733599,1.0,1300000
10009377589,442867526,1.0,1300000
10009377589,1369602061,1.0,1300000
10009377589,26643898,1.0,1300000
10009377589,1774229,1.0,1300000
10009377589,2058139099,1.0,1300000
10009377589,29950374,1.0,1300000
10009377589,1325449675,1.0,1300000
10009377589,35301130,1.0,1300000
9355373057,1415763481,1.0,1300000
9355373057,1422619975,1.0,1300000
9355373057,427416518,1.0,1300000
9355373057,1501380213,1.0,1300000
9355373057,1911419793,1.0,1300000
9355373057,1491893781,1.0,1300000
9355373057,534292470,1.0,1300000
9355373057,1964119388,1.0,1300000
9355373057,1880699492,1.0,1300000
9355373057,1817936689,1.0,1300000
9355373057,1426315553,1.0,1300000
9355373057,1983629225,1.0,1300000
9355373057,407126920,1.0,1300000
9355373057,1304831539,1.0,1300000
9355373057,1939564369,1.0,1300000
9355373057,1419704064,1.0,1300000
9355373057,1357799214,1.0,1300000
9355373057,1888192011,1.0,1300000
9355373057,1895415819,1.0,1300000
9355373057,1358178956,1.0,1300000
9355373057,1819512990,1.0,1300000
9355373057,41416119,1.0,1300000
9355373057,1390430684,1.0,1300000
9355373057,1495070779,1.0,1300000
9355373057,1439043788,1.0,1300000
9355373057,1424612362,1.0,1300000
9355373057,1868239192,1.0,1300000
9355373057,1452384466,1.0,1300000
9355373057,1394953982,1.0,1300000
9355373057,1419369467,1.0,1300000
9355373057,1439043787,1.0,1300000
9355373057,33111753,1.0,1300000
9355373057,1819125142,1.0,1300000
9355373057,1914893736,1.0,1300000
9355373057,28987151,1.0,1300000
9355373057,503440937,1.0,1300000
9355373057,424262559,1.0,1300000
9355373057,1968706020,1.0,1300000
9355373057,30512373,1.0,1300000
9355373057,1835358756,1.0,1300000
9355373057,1970779397,1.0,1300000
9355373057,34690881,1.0,1300000
9355373057,472219461,1.0,1300000
9355373057,28636950,1.0,1300000
9355373057,1379843871,1.0,1300000
9355373057,1396930659,1.0,1300000
9355373057,1919919194,1.0,1300000
9355373057,1419230383,1.0,1300000
9355373057,1907462482,1.0,1300000
9355373057,31081299,1.0,1300000
9355373057,1343146025,1.0,1300000
9355373057,491233422,1.0,1300000
9355373057,1819889668,1.0,1300000
9355373057,407450292,1.0,1300000
9355373057,33937215,1.0,1300000
9355373057,1343492095,1.0,1300000
9355373057,408055868,1.0,1300000
9355373057,515647696,1.0,1300000
9355373057,1338490248,1.0,1300000
9355373057,34144930,1.0,1300000
9355373057,418603725,1.0,1300000
9355373057,1989392,1.0,1300000
9355373057,1474912883,1.0,1300000
9355373057,1915270811,1.0,1300000
9355373057,1294817453,1.0,1300000
9355373057,1489545037,1.0,1300000
9355373057,1429857341,1.0,1300000
9355373057,2095456400,1.0,1300000
9355373057,1402818475,1.0,1300000
9355373057,1498629887,1.0,1300000
9355373057,1996312116,1.0,1300000
9355373057,1940057567,1.0,1300000
9355373057,1963132367,1.0,1300000
9355373057,1811300525,1.0,1300000
9355373057,18811105,1.0,1300000
9355373057,1904215921,1.0,1300000
9355373057,35513027,1.0,1300000
9355373057,1386887797,1.0,1300000
9381079097,2153869809,1.0,1300000
9381079097,2156226317,1.0,1300000
9381079097,1920207815,1.0,1300000
9381079097,1985051558,1.0,1300000
9381079097,2138126849,1.0,1300000
9381079097,2149917302,1.0,1300000
9381079097,2074768005,1.0,1300000
9381079097,476553467,1.0,1300000
9381079097,1970514994,1.0,1300000
9381079097,2132838764,1.0,1300000
9381079097,2086554453,1.0,1300000
9381079097,2109701983,1.0,1300000
9381079097,1941278796,1.0,1300000
9381079097,2033897126,1.0,1300000
9381079097,1932476115,1.0,1300000
9381079097,81890,1.0,1300000
9381079097,2053139728,1.0,1300000
9381079097,1439650750,1.0,1300000
9381079097,82375,1.0,1300000
9381079097,524148328,1.0,1300000
9381079097,150564,1.0,1300000
9381079097,2032131281,1.0,1300000
9381079097,1888570731,1.0,1300000
9381079097,2084376965,1.0,1300000
9381079097,1338614159,1.0,1300000
9381079097,2090279236,1.0,1300000
9381079097,1982626678,1.0,1300000
9381079097,1923502663,1.0,1300000
9381079097,2081240944,1.0,1300000
9381079097,2047069254,1.0,1300000
9381079097,566607582,1.0,1300000
9381079097,1492340027,1.0,1300000
9381079097,1835822345,1.0,1300000
9381079097,1814086147,1.0,1300000
9381079097,2031378302,1.0,1300000
9381079097,551567479,1.0,1300000
9381079097,1466652032,1.0,1300000
9381079097,512358238,1.0,1300000
9381079097,2111550962,1.0,1300000
9381079097,1858126118,1.0,1300000
9381079097,2034187125,1.0,1300000
9381079097,2077257430,1.0,1300000
9381079097,1452979629,1.0,1300000
9381079097,2061312236,1.0,1300000
9381079097,1868851776,1.0,1300000
9381079097,1964076944,1.0,1300000
9381079097,2107892809,1.0,1300000
9381079097,2008740842,1.0,1300000
9381079097,1377465621,1.0,1300000
9381079097,1888363983,1.0,1300000
9381079097,2068874275,1.0,1300000
9381079097,2023989557,1.0,1300000
9381079097,1480378547,1.0,1300000
9381079097,1906387507,1.0,1300000
9381079097,1458255434,1.0,1300000
9381079097,2081241977,1.0,1300000
9381079097,1803350175,1.0,1300000
9381079097,1443640618,1.0,1300000
9381079097,2101284481,1.0,1300000
9381079097,2057572146,1.0,1300000
9381079097,2040870645,1.0,1300000
9381079097,28029104,1.0,1300000
9381079097,1805893959,1.0,1300000
9381079097,1903991816,1.0,1300000
9381079097,2022113344,1.0,1300000
9381079097,1401343461,1.0,1300000
9381079097,2078691184,1.0,1300000
9381079097,2069651412,1.0,1300000
9381079097,1493440374,1.0,1300000
9381079097,1480055876,1.0,1300000
9381079097,524148119,1.0,1300000
9381079097,2006630437,1.0,1300000
9381079097,1825882196,1.0,1300000
9381079097,2006237911,1.0,1300000
9381079097,1919780608,1.0,1300000
9381079097,1450937288,1.0,1300000
9381079097,1904079780,1.0,1300000
9381079097,1958194953,1.0,1300000
9381079097,82139,1.0,1300000
9381079097,1493235645,1.0,1300000
9381079097,1384283834,1.0,1300000
9381079097,1999594773,1.0,1300000
9381079097,1953856778,1.0,1300000
9381079097,2072558713,1.0,1300000
9381079097,1964001002,1.0,1300000
9381079097,2003903660,1.0,1300000
9381079097,2090012595,1.0,1300000
9381079097,2101743291,1.0,1300000
9381079097,28724346,1.0,1300000
9381079097,1315169726,1.0,1300000
9381079097,1462905862,1.0,1300000
9381079097,1994281600,1.0,1300000
9381079097,1948229070,1.0,1300000
9381079097,1409949994,1.0,1300000
9381079097,2061703813,1.0,1300000
9381079097,2025966784,1.0,1300000
9381079097,2003368185,1.0,1300000
9381079097,1815618744,1.0,1300000
9381079097,1889674360,1.0,1300000
9381079097,1325898802,1.0,1300000
9381079097,1818745619,1.0,1300000
9381079097,109168,1.0,1300000
9381079097,2110668090,1.0,1300000
9381079097,1456522402,1.0,1300000
9381079097,1824493107,1.0,1300000
9381079097,1433270248,1.0,1300000
9381079097,1838180223,1.0,1300000
9381079097,2019352659,1.0,1300000
9381079097,2025525504,1.0,1300000
9381079097,2043125239,1.0,1300000
9381079097,2086125326,1.0,1300000
9381079097,2018740422,1.0,1300000
9381079097,1943355484,1.0,1300000
9381079097,1816501597,1.0,1300000
9381079097,1960095672,1.0,1300000
9381079097,1983212837,1.0,1300000
9381079097,1970876240,1.0,1300000
9381079097,2059716367,1.0,1300000
9381079097,2024814812,1.0,1300000
9381079097,2048586386,1.0,1300000
9381079097,150565,1.0,1300000
9381079097,1949135265,1.0,1300000
9381079097,1906015837,1.0,1300000
9381079097,1818906634,1.0,1300000
9381079097,1971726606,1.0,1300000
9381079097,2042616185,1.0,1300000
9381079097,1840986975,1.0,1300000
9381079097,2053111742,1.0,1300000
9381079097,1982694726,1.0,1300000
9381079097,2111032921,1.0,1300000
26467411,430685732,1.0,1300000
26467411,22707008,1.0,1300000
26467411,16846091,1.0,1300000
26467411,26127164,1.0,1300000
26467411,5308028,1.0,1300000
26467411,698479,1.0,1300000
26467411,493478198,1.0,1300000
26467411,36897723,1.0,1300000
26467411,5307982,1.0,1300000
26467411,27514120,1.0,1300000
26467411,16846088,1.0,1300000
26467411,22676167,1.0,1300000
26467411,5101648,1.0,1300000
26467411,578090,1.0,1300000
26467411,434902428,1.0,1300000
26467411,5254129,1.0,1300000
26467411,1638654,1.0,1300000
26467411,28283137,1.0,1300000
26467411,857896,1.0,1300000
26467411,451319227,1.0,1300000
26467411,31066449,1.0,1300000
26467411,22844535,1.0,1300000
26467411,26237342,1.0,1300000
26467411,116493,1.0,1300000
26467411,22822506,1.0,1300000
26467411,139718,1.0,1300000
26467411,4341314,1.0,1300000
26467411,5307932,1.0,1300000
26467411,28406526,1.0,1300000
26467411,1993749,1.0,1300000
26467411,22712173,1.0,1300000
26467411,5271071,1.0,1300000
26467411,27707270,1.0,1300000
26467411,1091873,1.0,1300000
26467411,22802176,1.0,1300000
26467411,139774,1.0,1300000
26467411,1091088,1.0,1300000
26467411,443521,1.0,1300000
26467411,103301,1.0,1300000
26467411,103035,1.0,1300000
26467411,5267808,1.0,1300000
26467411,22743825,1.0,1300000
26467411,21725725,1.0,1300000
26467411,406232,1.0,1300000
9388585797,2128787688,1.0,1300000
9388585797,2004562490,1.0,1300000
9388585797,2004563430,1.0,1300000
9388585797,1806905006,1.0,1300000
9388585797,2005160715,1.0,1300000
9388585797,1899918521,1.0,1300000
9388585797,1988683696,1.0,1300000
9388585797,2004563425,1.0,1300000
9388585797,482988610,1.0,1300000
9388585797,1476338697,1.0,1300000
9388585797,2004562503,1.0,1300000
9388585797,1835514122,1.0,1300000
9388585797,2068068584,1.0,1300000
9388585797,2004563426,1.0,1300000
9388585797,481772961,1.0,1300000
9388585797,2004563438,1.0,1300000
9388585797,482988609,1.0,1300000
9388585797,482999516,1.0,1300000
9388585797,475207058,1.0,1300000
9388585797,2082296570,1.0,1300000
9388585797,2139706231,1.0,1300000
9388585797,2147686691,1.0,1300000
9388585797,2004563446,1.0,1300000
9388585797,2088228240,1.0,1300000
9388585797,524149106,1.0,1300000
9388585797,2004562507,1.0,1300000
9388585797,1359645265,1.0,1300000
9388585797,2004562499,1.0,1300000
9388585797,2135042415,1.0,1300000
9388585797,1892537705,1.0,1300000
10040225713,2028167900,1.0,1300000
10040225713,2061508319,1.0,1300000
